key;category;total_count
ATTEST;EconomicOperands;1
ATTESTATION;EconomicOperands;9
ATTESTED;EconomicOperands;1
ATTESTING;EconomicOperands;1
ATTORNEY;EconomicOperands;24
ATTORNEY GENERAL;EconomicOperands;45
ATTORNEY-CLIENT;EconomicOperands;2
ATTORNEYS;EconomicOperands;13
ATTRACT;EconomicOperands;1
ATTRACTS;EconomicOperands;2
ATTRIBUTED;EconomicOperands;1
AUDIT;EconomicOperands;58
AUDIT REPORT;EconomicOperands;16
AUDIT TRAIL;EconomicOperands;9
AUDITED;EconomicOperands;1
AUDITED FINANCIAL STATEMENTS;EconomicOperands;6
AUDITING;EconomicOperands;5
AUDITOR;EconomicOperands;3
AUDITORS;EconomicOperands;2
AUDITS;EconomicOperands;12
AUTHENTICATION;EconomicOperands;1
AUTHORITIES;EconomicOperands;102
AUTHORITY;EconomicOperands;552
AUTO;EconomicOperands;1
AUTO LOANS;EconomicOperands;1
AUTOMATED;EconomicOperands;12
AUTOMATED TELLER MACHINE;EconomicOperands;1
AUTOMATED TELLER MACHINES;EconomicOperands;3
AUTOMATED VALUATION MODEL;EconomicOperands;10
AUTOMATICALLY;EconomicOperands;2
AUTONOMY;EconomicOperands;3
AVAILABILITY;EconomicOperands;57
AVAILABLE;EconomicOperands;246
AVERAGE PRIME OFFER RATE;EconomicOperands;18
AVOID;EconomicOperands;24
AVOID DUPLICATION;EconomicOperands;5
AVOIDABLE;EconomicOperands;4
AVOIDANCE;EconomicOperands;4
AVOIDED;EconomicOperands;3
AVOIDING;EconomicOperands;10
AVOIDS;EconomicOperands;2
AWARD;EconomicOperands;44
AWARD PROGRAM;EconomicOperands;2
AWARDED;EconomicOperands;2
AWARDING;EconomicOperands;1
AWARDS;EconomicOperands;19
AWARE;EconomicOperands;6
AWARENESS;EconomicOperands;6
BACCALAUREATE;EconomicOperands;1
BACHELORS DEGREE;EconomicOperands;1
BACK;EconomicOperands;1
BACK OFFICE;EconomicOperands;2
BACK PAY;EconomicOperands;4
BACKED;EconomicOperands;2
BACKGROUND;EconomicOperands;2
BACKGROUNDS;EconomicOperands;1
BACKING;EconomicOperands;2
BACKSTOP;EconomicOperands;2
BACKUP;EconomicOperands;18
BACK-UP;EconomicOperands;5
BAD FAITH;EconomicOperands;1
BAILOUTS;EconomicOperands;1
BALANCE;EconomicOperands;28
BALANCE SHEET;EconomicOperands;12
BALANCED;EconomicOperands;4
BALANCES;EconomicOperands;6
BALANCES MAINTAINED;EconomicOperands;1
BALLOON LOAN;EconomicOperands;1
BALLOON LOANS;EconomicOperands;2
BALLOON PAYMENT;EconomicOperands;6
BALLOON PAYMENTS;EconomicOperands;5
BAN;EconomicOperands;3
BANK;EconomicOperands;179
BANK BOARD;EconomicOperands;3
BANK FOR INTERNATIONAL SETTLEMENTS;EconomicOperands;2
BANK HOLDING COMPANIES;EconomicOperands;59
BANK HOLDING COMPANY;EconomicOperands;126
BANKER;EconomicOperands;2
BANKERS;EconomicOperands;4
BANKERS BANK;EconomicOperands;1
BANKERS BANKS;EconomicOperands;1
BANKING;EconomicOperands;45
BANKING ENTITY;EconomicOperands;67
BANKING LAW;EconomicOperands;1
BANKING SYSTEM;EconomicOperands;7
BANKRUPTCY;EconomicOperands;22
BANKRUPTCY CODE;EconomicOperands;33
BANKRUPTCY PROCESS;EconomicOperands;5
BANKS;EconomicOperands;59
BARRIERS;EconomicOperands;5
BASED UPON;EconomicOperands;20
BASELINE;EconomicOperands;9
BASES;EconomicOperands;2
BASIC;EconomicOperands;14
BASIS SWAP;EconomicOperands;3
BEAR;EconomicOperands;9
BECAME;EconomicOperands;7
BECOME;EconomicOperands;46
BECOME EFFECTIVE;EconomicOperands;32
BECOMES;EconomicOperands;14
BEGIN;EconomicOperands;9
BEGINS;EconomicOperands;8
BEHAVIOR;EconomicOperands;7
BEHAVIORS;EconomicOperands;1
BELIEF;EconomicOperands;4
BELIEVE;EconomicOperands;25
BELIEVED;EconomicOperands;4
BELIEVES;EconomicOperands;6
BELIEVES AFFECTS;EconomicOperands;1
BELONGED;EconomicOperands;2
BELONGING;EconomicOperands;8
BENCHMARK;EconomicOperands;1
BENEFICIAL;EconomicOperands;4
BENEFICIAL OWNER;EconomicOperands;14
BENEFICIARIES;EconomicOperands;1
BENEFIT;EconomicOperands;55
BENEFITS;EconomicOperands;80
BENEFITS AND RISKS;EconomicOperands;2
BENEFITTING;EconomicOperands;1
BEST;EconomicOperands;17
BIAS;EconomicOperands;3
BID;EconomicOperands;2
BIDDING;EconomicOperands;1
BIDS;EconomicOperands;2
BIENNIAL;EconomicOperands;2
BILL;EconomicOperands;2
BILLED;EconomicOperands;3
BIND;EconomicOperands;1
BINDING;EconomicOperands;6
BLOCK TRADE;EconomicOperands;2
BLOCK TRADES;EconomicOperands;4
BOARD;EconomicOperands;507
BOARD OF GOVERNORS;EconomicOperands;529
BOARD OF TRADE;EconomicOperands;84
BOARDS;EconomicOperands;14
BODIES;EconomicOperands;5
BODY;EconomicOperands;20
BONA FIDE;EconomicOperands;30
BONA FIDE DISCOUNT POINTS;EconomicOperands;8
BONA FIDE MARKET-MAKING;EconomicOperands;1
BOND;EconomicOperands;8
BONDING;EconomicOperands;1
BONDS;EconomicOperands;3
BONUSES;EconomicOperands;2
BOOK;EconomicOperands;4
BOOKLET;EconomicOperands;11
BOOKLETS;EconomicOperands;3
BOOKS;EconomicOperands;31
BORDER;EconomicOperands;1
BOROUGH;EconomicOperands;1
BORROWED;EconomicOperands;8
BORROWED AGREEMENT;EconomicOperands;1
BORROWER;EconomicOperands;52
BORROWER-RELATED;EconomicOperands;1
BORROWERS;EconomicOperands;32
BORROWING;EconomicOperands;26
BORROWS;EconomicOperands;1
BOUND;EconomicOperands;1
BOX OFFICE;EconomicOperands;3
BRANCH;EconomicOperands;33
BRANCHES;EconomicOperands;23
BRANCHING;EconomicOperands;2
BRAND;EconomicOperands;1
BREACH;EconomicOperands;11
BREADTH;EconomicOperands;1
BREAKDOWN;EconomicOperands;1
BREAKS;EconomicOperands;1
BRIBE;EconomicOperands;1
BRIBES;EconomicOperands;1
BRIDGE;EconomicOperands;14
BRIDGE FINANCIAL COMPANY;EconomicOperands;135
BRIEF;EconomicOperands;4
BRING;EconomicOperands;21
BRINGING;EconomicOperands;4
BRINGS;EconomicOperands;1
BRINGS TOGETHER;EconomicOperands;1
BROAD;EconomicOperands;2
BROAD SPECTRUM;EconomicOperands;1
BROAD-BASED ELIGIBILITY;EconomicOperands;5
BROADER;EconomicOperands;12
BROADLY;EconomicOperands;1
BROCHURE;EconomicOperands;2
BROCHURES;EconomicOperands;1
BROKER;EconomicOperands;129
BROKER PRICE OPINION;EconomicOperands;7
BROKERAGE;EconomicOperands;15
BROKER-DEALER;EconomicOperands;4
BROKER-DEALERS;EconomicOperands;3
BROKERED;EconomicOperands;4
BROKERING;EconomicOperands;3
BROKER-PRICED;EconomicOperands;1
BROKERS;EconomicOperands;96
BROUGHT;EconomicOperands;53
BUBBLES;EconomicOperands;2
BUCKET SHOP;EconomicOperands;3
BUDGET;EconomicOperands;40
BUDGETED;EconomicOperands;1
BUDGETED EXPENDITURES;EconomicOperands;1
BUDGETS;EconomicOperands;1
BUILDING;EconomicOperands;7
BULLETIN;EconomicOperands;1
BURDEN;EconomicOperands;11
BURDENS;EconomicOperands;4
BURDENSOME;EconomicOperands;3
BUREAU;EconomicOperands;788
BUREAU INVESTIGATION;EconomicOperands;2
BUREAU INVESTIGATOR;EconomicOperands;17
BUREAU OF CONSUMER FINANCIAL PROTECTION;EconomicOperands;93
BUREAU OF LABOR STATISTICS;EconomicOperands;3
BUSINESS;EconomicOperands;181
BUSINESS ACTIVITIES;EconomicOperands;4
BUSINESS DAY;EconomicOperands;19
BUSINESS OF INSURANCE;EconomicOperands;16
BUSINESSES;EconomicOperands;12
BUY;EconomicOperands;2
BUYER;EconomicOperands;6
BUYERS;EconomicOperands;2
BUYING;EconomicOperands;5
BUY-TO-COVER;EconomicOperands;1
CALCULATE;EconomicOperands;1
CALCULATE NET;EconomicOperands;1
CALCULATED;EconomicOperands;10
CALCULATING;EconomicOperands;4
CALCULATION;EconomicOperands;10
CALCULATIONS;EconomicOperands;1
CALCULATOR;EconomicOperands;5
CALENDAR;EconomicOperands;11
CALENDAR YEAR;EconomicOperands;10
CALENDAR YEAR PRECEDING;EconomicOperands;3
CALL;EconomicOperands;16
CALLS;EconomicOperands;3
CAMPERS;EconomicOperands;1
CANCEL;EconomicOperands;2
CANCELLATION;EconomicOperands;6
CANCELLED;EconomicOperands;3
CANDIDATES;EconomicOperands;2
CAP;EconomicOperands;4
CAPABILITIES;EconomicOperands;5
CAPABLE;EconomicOperands;2
CAPACITY;EconomicOperands;62
CAPITAL;EconomicOperands;118
CAPITAL LEVELS;EconomicOperands;4
CAPITAL PURCHASE PROGRAM;EconomicOperands;1
CAPITAL REGULATION;EconomicOperands;2
CAPITAL REQUIREMENT;EconomicOperands;7
CAPITAL REQUIREMENTS;EconomicOperands;49
CAPITAL STANDARDS;EconomicOperands;5
CAPITALIZATION;EconomicOperands;1
CAPITALIZED;EconomicOperands;6
CAPITAL-RAISING;EconomicOperands;1
CAPRICIOUS;EconomicOperands;6
CAPS;EconomicOperands;1
CAPTURE;EconomicOperands;2
CARBON;EconomicOperands;6
CARD;EconomicOperands;11
CARDHOLDER;EconomicOperands;1
CARDS;EconomicOperands;1
CARE;EconomicOperands;20
CARE INSURANCE;EconomicOperands;9
CAREER RESERVED POSITION;EconomicOperands;2
CAREER-RESERVED;EconomicOperands;1
CAREFULLY MONITORED;EconomicOperands;1
CARRIED;EconomicOperands;9
CARRIED OUT;EconomicOperands;10
CARRIERS;EconomicOperands;1
CARRIES OUT;EconomicOperands;4
CARRY;EconomicOperands;1
CARRY OUT;EconomicOperands;113
CARRYING;EconomicOperands;48
CASE;EconomicOperands;21
CASE-BY-CASE BASIS;EconomicOperands;6
CASH;EconomicOperands;28
CASHING;EconomicOperands;1
CASSITERITE;EconomicOperands;1
CAST;EconomicOperands;3
CASUALTY;EconomicOperands;4
CATALOG;EconomicOperands;2
CATEGORIES;EconomicOperands;20
CATEGORY;EconomicOperands;56
CAUSE;EconomicOperands;58
CAUSED;EconomicOperands;6
CAUSES;EconomicOperands;4
CAUSES OF;EconomicOperands;3
CAUSING;EconomicOperands;5
CEASE;EconomicOperands;5
CEASE AND DESIST;EconomicOperands;6
CEASE AND DESIST ORDER;EconomicOperands;8
CEASE-AND-DESIST;EconomicOperands;12
CEASES;EconomicOperands;4
CEASING;EconomicOperands;1
CEDED;EconomicOperands;1
CEDING INSURER;EconomicOperands;6
CENSUS;EconomicOperands;1
CENSUS TRACT;EconomicOperands;6
CENTERS;EconomicOperands;2
CENTRAL;EconomicOperands;3
CENTRAL BANK;EconomicOperands;3
CENTRAL BANKS;EconomicOperands;4
CENTRAL REGISTRATION DEPOSITORY;EconomicOperands;1
CENTRALIZED;EconomicOperands;2
CENTRALIZED RECORDKEEPING;EconomicOperands;2
CENTRALIZING;EconomicOperands;1
CEO;EconomicOperands;1
CERTAINTY;EconomicOperands;3
CERTIFICATE;EconomicOperands;13
CERTIFICATES;EconomicOperands;6
CERTIFICATION;EconomicOperands;75
CERTIFICATION MATERIALLY;EconomicOperands;2
CERTIFICATIONS;EconomicOperands;10
CERTIFIED;EconomicOperands;36
CERTIFIED HISTORIC STRUCTURE;EconomicOperands;1
CERTIFIED MAIL;EconomicOperands;5
CERTIFIED OR LICENSED APPRAISER;EconomicOperands;7
CERTIFIES;EconomicOperands;5
CERTIFY;EconomicOperands;6
CERTIFYING;EconomicOperands;18
CESSATION;EconomicOperands;3
CFTC;EconomicOperands;4
CFTCSEC;EconomicOperands;1
CHAIN;EconomicOperands;3
CHAIN-OF-COMMAND;EconomicOperands;1
CHAIR;EconomicOperands;3
CHAIRED;EconomicOperands;1
CHAIRMAN;EconomicOperands;65
CHAIRPERSON;EconomicOperands;59
CHAIRPERSONS;EconomicOperands;1
CHALLENGE;EconomicOperands;2
CHALLENGES;EconomicOperands;3
CHANGE;EconomicOperands;99
CHANGED;EconomicOperands;4
CHANGES;EconomicOperands;46
CHANNEL;EconomicOperands;2
CHANNELS;EconomicOperands;11
CHARACTER;EconomicOperands;11
CHARACTERISTICS;EconomicOperands;12
CHARGE;EconomicOperands;37
CHARGE-BACKS;EconomicOperands;1
CHARGED;EconomicOperands;26
CHARGES;EconomicOperands;41
CHARGING;EconomicOperands;4
CHARGING COMMERCIALLY;EconomicOperands;1
CHART;EconomicOperands;14
CHARTERED;EconomicOperands;23
CHECK;EconomicOperands;13
CHECKING;EconomicOperands;1
CHECKS;EconomicOperands;6
CHIEF;EconomicOperands;51
CHIEF EXECUTIVE OFFICER;EconomicOperands;7
CHILDCARE ASSISTANCE;EconomicOperands;2
CHINA;EconomicOperands;1
CHOICE;EconomicOperands;4
CHOICES;EconomicOperands;3
CHOOSE;EconomicOperands;3
CHOOSES;EconomicOperands;3
CHOSEN;EconomicOperands;1
CIRCUIT;EconomicOperands;5
CIRCULATION;EconomicOperands;3
CIRCUMSTANCE;EconomicOperands;3
CIRCUMSTANCES;EconomicOperands;16
CIRCUMVENT;EconomicOperands;4
CIRCUMVENTING;EconomicOperands;1
CIRCUMVENTION;EconomicOperands;8
CITATION;EconomicOperands;1
CITATIONS;EconomicOperands;1
CITIES;EconomicOperands;1
CITIZENS;EconomicOperands;2
CITIZENSHIP;EconomicOperands;1
CITY;EconomicOperands;4
CIVIL;EconomicOperands;88
CIVIL MONEY PENALTY;EconomicOperands;7
CIVIL SERVICE;EconomicOperands;5
CIVILIANS;EconomicOperands;1
CLAIM;EconomicOperands;118
CLAIMANT;EconomicOperands;42
CLAIMED;EconomicOperands;1
CLAIMING;EconomicOperands;4
CLAIMS;EconomicOperands;86
CLARIFICATION;EconomicOperands;13
CLARIFIED;EconomicOperands;4
CLARIFYING;EconomicOperands;1
CLASS;EconomicOperands;105
CLASS B;EconomicOperands;1
CLASS C;EconomicOperands;2
CLASSES;EconomicOperands;19
CLASSIFICATION;EconomicOperands;5
CLASSIFICATIONS;EconomicOperands;3
CLASSIFIED;EconomicOperands;3
CLASSIFY;EconomicOperands;1
CLAUSES;EconomicOperands;5
CLEAR;EconomicOperands;31
CLEARANCE;EconomicOperands;8
CLEARED;EconomicOperands;66
CLEARED OPTION;EconomicOperands;1
CLEARED SWAP;EconomicOperands;19
CLEARING;EconomicOperands;216
CLEARING HOUSE;EconomicOperands;4
CLEARING ORGANIZATION;EconomicOperands;26
CLEARING REQUIREMENT;EconomicOperands;30
CLEARING REQUIREMENTS;EconomicOperands;6
CLEARINGHOUSE;EconomicOperands;3
CLEARINGHOUSES;EconomicOperands;1
CLEARLY;EconomicOperands;8
CLEARS;EconomicOperands;15
CLERICAL;EconomicOperands;13
CLERK;EconomicOperands;4
CLERKS;EconomicOperands;1
CLIENT;EconomicOperands;7
CLIENTS;EconomicOperands;14
CLOSE;EconomicOperands;3
CLOSE OUT;EconomicOperands;1
CLOSED;EconomicOperands;3
CLOSED-END;EconomicOperands;1
CLOSEOUT;EconomicOperands;1
CLOSING;EconomicOperands;23
CLOSING RANGES;EconomicOperands;1
CLOSURE;EconomicOperands;1
COAL OR OTHER MINE;EconomicOperands;13
CODE;EconomicOperands;23
CODIFIED;EconomicOperands;1
COHORT;EconomicOperands;1
COINCIDE;EconomicOperands;1
COLLABORATING;EconomicOperands;1
COLLABORATION;EconomicOperands;1
COLLAR;EconomicOperands;4
COLLARS;EconomicOperands;1
COLLATERAL;EconomicOperands;35
COLLATERAL REQUIREMENTS;EconomicOperands;3
COLLATERALIZE;EconomicOperands;3
COLLATERALIZED;EconomicOperands;7
COLLATERALIZED DEBT OBLIGATION;EconomicOperands;3
COLLATERALIZED DEBT OBLIGATIONS;EconomicOperands;3
COLLATERALIZED MORTGAGE OBLIGATION;EconomicOperands;1
COLLATERALIZES;EconomicOperands;1
COLLATERALIZING;EconomicOperands;2
COLLECT;EconomicOperands;22
COLLECTABILITY;EconomicOperands;1
COLLECTED;EconomicOperands;59
COLLECTING;EconomicOperands;14
COLLECTION;EconomicOperands;37
COLLECTIONS;EconomicOperands;3
COLLECTIVE BARGAINING AGREEMENT;EconomicOperands;5
COLLECTIVELY;EconomicOperands;5
COLLECTORS;EconomicOperands;1
COLLECTS;EconomicOperands;5
COLLEGES;EconomicOperands;2
COLLUDE;EconomicOperands;1
COLLUDES;EconomicOperands;1
COLOR;EconomicOperands;1
COLTAN;EconomicOperands;1
COLUMBITE-TANTALITE;EconomicOperands;1
COMBAT;EconomicOperands;4
COMBINATION;EconomicOperands;10
COMBINE;EconomicOperands;1
COMBINED;EconomicOperands;7
COMBINES;EconomicOperands;1
COME;EconomicOperands;3
COMITY;EconomicOperands;1
COMMANDED;EconomicOperands;1
COMMENCE;EconomicOperands;11
COMMENCED;EconomicOperands;19
COMMENCEMENT;EconomicOperands;11
COMMENCING;EconomicOperands;7
COMMENSURATE;EconomicOperands;2
COMMENT;EconomicOperands;29
COMMENT RULEMAKING;EconomicOperands;2
COMMENTS;EconomicOperands;12
COMMERCE;EconomicOperands;36
COMMERCIAL;EconomicOperands;49
COMMERCIAL DEVELOPMENT OF OIL NATURAL GAS OR MINERALS;EconomicOperands;7
COMMERCIAL FIRM;EconomicOperands;5
COMMERCIAL FIRMS;EconomicOperands;2
COMMERCIAL PAPER;EconomicOperands;3
COMMERCIAL RISK;EconomicOperands;10
COMMINGLED;EconomicOperands;7
COMMINGLING;EconomicOperands;3
COMMISSION;EconomicOperands;1573
COMMISSIONER;EconomicOperands;15
COMMISSIONERS;EconomicOperands;4
COMMISSIONS;EconomicOperands;24
COMMIT;EconomicOperands;4
COMMITMENT;EconomicOperands;3
COMMITMENTS;EconomicOperands;2
COMMITTED;EconomicOperands;25
COMMITTED TO;EconomicOperands;6
COMMITTEE;EconomicOperands;125
COMMITTEE ON AGRICULTURE;EconomicOperands;5
COMMITTEE ON AGRICULTURE NUTRITION AND FORESTRY;EconomicOperands;4
COMMITTEE ON BANKING HOUSING AND URBAN AFFAIRS;EconomicOperands;98
COMMITTEE ON COMMERCE SCIENCE AND TRANSPORTATION;EconomicOperands;1
COMMITTEE ON FINANCIAL SERVICES;EconomicOperands;11
COMMITTEE ON FINANCIAL SERVICES OF THE HOUSE;EconomicOperands;86
COMMITTEE ON THE JUDICIARY;EconomicOperands;7
COMMITTEE ON WAYS AND MEANS;EconomicOperands;2
COMMITTEES;EconomicOperands;39
COMMITTEES ON AGRICULTURE;EconomicOperands;1
COMMITTEES ON AGRICULTURE NUTRITION AND FORESTRY;EconomicOperands;1
COMMITTEES ON FINANCIAL SERVICES AND WAYS AND MEANS;EconomicOperands;2
COMMITTING;EconomicOperands;3
COMMODITIES;EconomicOperands;26
COMMODITY;EconomicOperands;99
COMMODITY BROKER;EconomicOperands;2
COMMODITY CONTRACT;EconomicOperands;9
COMMODITY FUTURES TRADING COMMISSION;EconomicOperands;155
COMMODITY POOL;EconomicOperands;17
COMMODITY POOL OPERATOR;EconomicOperands;10
COMMODITY SWAP;EconomicOperands;3
COMMODITY TRADING ADVISER;EconomicOperands;1
COMMODITY TRADING ADVISOR;EconomicOperands;11
COMMONWEALTH OF PUERTO RICO;EconomicOperands;4
COMMONWEALTH OF THE NORTHERN MARIANA ISLANDS;EconomicOperands;2
COMMUNICATE;EconomicOperands;3
COMMUNICATED;EconomicOperands;1
COMMUNICATING;EconomicOperands;2
COMMUNICATION;EconomicOperands;10
COMMUNICATIONS;EconomicOperands;7
COMMUNITIES;EconomicOperands;14
COMMUNITY;EconomicOperands;18
COMMUNITY BANKS;EconomicOperands;1
COMMUNITY DEVELOPMENT FINANCIAL INSTITUTION;EconomicOperands;11
COMMUNITY-BASED;EconomicOperands;3
COMPACT;EconomicOperands;7
COMPANIES;EconomicOperands;213
COMPANION;EconomicOperands;3
COMPANY;EconomicOperands;322
COMPANYS;EconomicOperands;9
COMPARABILITY;EconomicOperands;11
COMPARABLE;EconomicOperands;58
COMPARATIVE;EconomicOperands;2
COMPARE;EconomicOperands;5
COMPARED;EconomicOperands;1
COMPARISON;EconomicOperands;4
COMPATIBLE WITH;EconomicOperands;1
COMPEL;EconomicOperands;6
COMPELLED;EconomicOperands;10
COMPELLING;EconomicOperands;1
COMPENSATE;EconomicOperands;7
COMPENSATED;EconomicOperands;7
COMPENSATING;EconomicOperands;3
COMPENSATION;EconomicOperands;151
COMPENSATORY;EconomicOperands;6
COMPETENCE;EconomicOperands;7
COMPETENCY;EconomicOperands;3
COMPETENT;EconomicOperands;22
COMPETES;EconomicOperands;2
COMPETITION;EconomicOperands;11
COMPETITIVE;EconomicOperands;26
COMPETITIVELY NEUTRAL;EconomicOperands;1
COMPETITIVENESS;EconomicOperands;4
COMPILATION;EconomicOperands;2
COMPILATIONS;EconomicOperands;1
COMPILATIONS STORED;EconomicOperands;1
COMPILE;EconomicOperands;7
COMPILED;EconomicOperands;3
COMPILING;EconomicOperands;1
COMPLAINANT;EconomicOperands;15
COMPLAINED;EconomicOperands;1
COMPLAINING;EconomicOperands;5
COMPLAINT;EconomicOperands;50
COMPLAINTS;EconomicOperands;39
COMPLEMENTARY;EconomicOperands;1
COMPLETE;EconomicOperands;38
COMPLETED;EconomicOperands;13
COMPLETES;EconomicOperands;5
COMPLETING;EconomicOperands;4
COMPLETION;EconomicOperands;19
COMPLEX;EconomicOperands;17
COMPLEXITY;EconomicOperands;4
COMPLIANCE;EconomicOperands;289
COMPLIED;EconomicOperands;3
COMPONENT;EconomicOperands;4
COMPONENTS;EconomicOperands;5
COMPOSED;EconomicOperands;4
COMPOSITION;EconomicOperands;6
COMPREHENSIVE;EconomicOperands;25
COMPROMISE;EconomicOperands;6
COMPROMISE POSITION;EconomicOperands;2
COMPTROLLER;EconomicOperands;54
COMPTROLLER GENERAL;EconomicOperands;92
COMPTROLLER GENERAL OF THE UNITED STATES;EconomicOperands;61
COMPTROLLER OF THE CURRENCY;EconomicOperands;156
COMPUTATION;EconomicOperands;2
COMPUTER;EconomicOperands;7
COMPUTER HARDWARE;EconomicOperands;1
COMPUTERIZED;EconomicOperands;2
COMPUTER-READABLE;EconomicOperands;1
COMPUTERS;EconomicOperands;1
COMPUTING;EconomicOperands;6
COMPUTING RESOURCES;EconomicOperands;1
CONCENTRATE;EconomicOperands;1
CONCENTRATED;EconomicOperands;2
CONCENTRATION;EconomicOperands;19
CONCENTRATIONS;EconomicOperands;4
CONCERN;EconomicOperands;3
CONCERNED;EconomicOperands;6
CONCERNS;EconomicOperands;22
CONCISE;EconomicOperands;1
CONCLUDE;EconomicOperands;1
CONCLUDE PROCEEDINGS;EconomicOperands;1
CONCLUDED;EconomicOperands;3
CONCLUDING;EconomicOperands;2
CONCLUSION;EconomicOperands;8
CONCLUSIONS;EconomicOperands;6
CONCURRENCE;EconomicOperands;6
CONCURRENT;EconomicOperands;6
CONCURRENTLY;EconomicOperands;4
CONCURS;EconomicOperands;2
CONDITION;EconomicOperands;39
CONDITIONS;EconomicOperands;125
CONDUCT;EconomicOperands;199
CONDUCT OF;EconomicOperands;28
CONDUCTED;EconomicOperands;92
CONDUCTING;EconomicOperands;44
CONDUCTS;EconomicOperands;12
CONFER;EconomicOperands;1
CONFERRED;EconomicOperands;2
CONFIDENCE;EconomicOperands;7
CONFIDENTIAL;EconomicOperands;41
CONFIDENTIALITY;EconomicOperands;49
CONFIRM;EconomicOperands;6
CONFIRMATION;EconomicOperands;4
CONFIRMED;EconomicOperands;5
CONFLICT;EconomicOperands;19
CONFLICT MINERAL;EconomicOperands;29
CONFLICT OF INTEREST;EconomicOperands;17
CONFLICTING;EconomicOperands;4
CONFLICTING SUPERVISORY;EconomicOperands;2
CONFLICT-OF-INTEREST;EconomicOperands;1
CONFLICTS;EconomicOperands;10
CONFLICTS OF INTEREST;EconomicOperands;78
CONFUSING;EconomicOperands;1
CONFUSION;EconomicOperands;1
CONGESTION;EconomicOperands;2
CONGRESS;EconomicOperands;167
CONGRESSIONAL;EconomicOperands;9
CONNECTED;EconomicOperands;1
CONNECTION;EconomicOperands;1
CONNECTIONS;EconomicOperands;3
CONSECUTIVE;EconomicOperands;2
CONSENSUAL;EconomicOperands;1
CONSENT;EconomicOperands;47
CONSENTED;EconomicOperands;2
CONSENTS;EconomicOperands;6
CONSEQUENCE;EconomicOperands;4
CONSEQUENCES;EconomicOperands;5
CONSERVATOR;EconomicOperands;8
CONSERVATORSHIP;EconomicOperands;5
CONSIDER;EconomicOperands;78
CONSIDER WAIVED;EconomicOperands;2
CONSIDERATION;EconomicOperands;72
CONSIDERATIONS;EconomicOperands;48
CONSIDERED;EconomicOperands;70
CONSIDERS;EconomicOperands;15
CONSIST OF;EconomicOperands;4
CONSISTENCY;EconomicOperands;12
CONSISTS OF;EconomicOperands;1
CONSOLIDATE;EconomicOperands;3
CONSOLIDATED;EconomicOperands;23
CONSOLIDATED SUPERVISION;EconomicOperands;4
CONSOLIDATED TAPE;EconomicOperands;1
CONSOLIDATION;EconomicOperands;9
CONSPICUOUS;EconomicOperands;3
CONSPICUOUSLY;EconomicOperands;3
CONSPIRACY;EconomicOperands;1
CONSTITUTE;EconomicOperands;17
CONSTITUTES;EconomicOperands;16
CONSTITUTION;EconomicOperands;4
CONSTITUTIONAL;EconomicOperands;4
CONSTRAINTS;EconomicOperands;1
CONSTRUCTED;EconomicOperands;3
CONSTRUCTING;EconomicOperands;1
CONSTRUCTION;EconomicOperands;5
CONSULT;EconomicOperands;73
CONSULTANT;EconomicOperands;23
CONSULTANT RETAINED;EconomicOperands;1
CONSULTANTS;EconomicOperands;12
CONSULTATION;EconomicOperands;160
CONSULTATIONS;EconomicOperands;1
CONSULTING;EconomicOperands;9
CONSUMER;EconomicOperands;384
CONSUMER FINANCIAL PRODUCT OR SERVICE;EconomicOperands;51
CONSUMER FINANCIAL PROTECTION BUREAU;EconomicOperands;7
CONSUMER FINANCIAL PROTECTION FUNCTIONS;EconomicOperands;23
CONSUMER PRICE INDEX FOR ALL URBAN CONSUMERS;EconomicOperands;1
CONSUMER PROTECTION;EconomicOperands;18
CONSUMER PROTECTION REGULATION;EconomicOperands;3
CONSUMER REPORTING AGENCY THAT COMPILES AND MAINTAINS FILES ON CONSUMERS ON A NATIONWIDE BASIS;EconomicOperands;1
CONSUMERS;EconomicOperands;169
CONSUMMATED;EconomicOperands;14
CONSUMMATION;EconomicOperands;22
CONTACT;EconomicOperands;9
CONTAIN;EconomicOperands;39
CONTAINED;EconomicOperands;24
CONTAINING;EconomicOperands;23
CONTAINS;EconomicOperands;20
CONTEMPLATE;EconomicOperands;1
CONTEMPLATED;EconomicOperands;1
CONTEMPORANEOUSLY;EconomicOperands;1
CONTEMPT;EconomicOperands;6
CONTEST;EconomicOperands;3
